target_id	length	eff_length	est_counts	tpm
ENSMUST00000078527.12|ENSMUSG00000034009.14|OTTMUSG00000044333.1|OTTMUST00000116675.1|Rxfp1-201|Rxfp1|5382|protein_coding|	5382	5180.65	2.18489	0.0197495
ENSMUST00000182491.6|ENSMUSG00000034009.14|OTTMUSG00000044333.1|OTTMUST00000116676.1|Rxfp1-202|Rxfp1|4983|nonsense_mediated_decay|	4983	4781.65	0	0
ENSMUST00000183199.1|ENSMUSG00000034009.14|OTTMUSG00000044333.1|OTTMUST00000116677.1|Rxfp1-204|Rxfp1|1883|retained_intron|	1883	1681.65	2	0.0556935
ENSMUST00000183040.2|ENSMUSG00000034009.14|OTTMUSG00000044333.1|OTTMUST00000116678.1|Rxfp1-203|Rxfp1|1388|processed_transcript|	1388	1186.65	0	0
ENSMUST00000182345.1|ENSMUSG00000098204.1|OTTMUSG00000044334.1|OTTMUST00000116679.1|Gm26984-201|Gm26984|3510|lncRNA|	3510	3308.65	0	0
ENSMUST00000029568.6|ENSMUSG00000027956.11|OTTMUSG00000052194.3|OTTMUST00000131144.1|Tmem144-201|Tmem144|2898|protein_coding|	2898	2696.65	71.5926	1.24324
ENSMUST00000168038.7|ENSMUSG00000027956.11|OTTMUSG00000052194.3|OTTMUST00000131145.1|Tmem144-202|Tmem144|2220|protein_coding|	2220	2018.65	49.4074	1.14615
ENSMUST00000193410.2|ENSMUSG00000027956.11|OTTMUSG00000052194.3|OTTMUST00000131146.1|Tmem144-204|Tmem144|628|protein_coding|	628	426.749	0	0
ENSMUST00000192341.1|ENSMUSG00000027956.11|OTTMUSG00000052194.3|OTTMUST00000131147.3|Tmem144-203|Tmem144|242|protein_coding|	242	62.4634	0	0
ENSMUST00000194338.1|ENSMUSG00000027956.11|OTTMUSG00000052194.3|OTTMUST00000131148.1|Tmem144-205|Tmem144|352|processed_transcript|	352	156.117	7	2.09971
ENSMUST00000104273.1|ENSMUSG00000077461.1|-|-|Gm26420-201|Gm26420|103|snRNA|	103	32.0455	0	0
ENSMUST00000195082.1|ENSMUSG00000102191.1|OTTMUSG00000052195.1|OTTMUST00000131149.1|Gm36569-201|Gm36569|965|lncRNA|	965	763.654	0	0
ENSMUST00000118853.7|ENSMUSG00000027955.16|OTTMUSG00000026688.4|OTTMUST00000066040.1|Gask1b-202|Gask1b|6729|protein_coding|	6729	6527.65	1.01447e-08	7.27766e-11
ENSMUST00000145992.1|ENSMUSG00000027955.16|OTTMUSG00000026688.4|OTTMUST00000066041.2|Gask1b-204|Gask1b|436|protein_coding|	436	236.383	0	0
ENSMUST00000135021.1|ENSMUSG00000027955.16|OTTMUSG00000026688.4|OTTMUST00000066042.3|Gask1b-203|Gask1b|552|protein_coding|	552	350.927	0	0
ENSMUST00000029567.8|ENSMUSG00000027955.16|OTTMUSG00000026688.4|-|Gask1b-201|Gask1b|6627|protein_coding|	6627	6425.65	10.8333	0.0789504
ENSMUST00000193204.1|ENSMUSG00000027955.16|OTTMUSG00000026688.4|OTTMUST00000131150.1|Gask1b-205|Gask1b|3590|retained_intron|	3590	3388.65	1.16998	0.0161682
ENSMUST00000194077.1|ENSMUSG00000103181.1|OTTMUSG00000051463.1|OTTMUST00000130040.1|A330069K06Rik-201|A330069K06Rik|917|lncRNA|	917	715.654	0	0
ENSMUST00000193232.1|ENSMUSG00000103193.1|OTTMUSG00000051464.1|OTTMUST00000130041.1|Gm19066-201|Gm19066|1078|processed_pseudogene|	1078	876.654	0	0
ENSMUST00000196183.1|ENSMUSG00000105307.1|OTTMUSG00000052324.1|OTTMUST00000131361.1|Gm43839-201|Gm43839|2325|TEC|	2325	2123.65	0	0
ENSMUST00000191951.1|ENSMUSG00000103154.1|OTTMUSG00000051465.1|OTTMUST00000130042.1|Gm38295-201|Gm38295|151|unprocessed_pseudogene|	151	6.44574	0	0
ENSMUST00000192018.1|ENSMUSG00000103929.1|OTTMUSG00000051466.1|OTTMUST00000130043.1|Gm37892-201|Gm37892|437|lncRNA|	437	237.349	0	0
ENSMUST00000193516.1|ENSMUSG00000102379.1|OTTMUSG00000051467.1|OTTMUST00000130044.1|Gm37971-201|Gm37971|3391|lncRNA|	3391	3189.65	0	0
ENSMUST00000145087.1|ENSMUSG00000087123.1|OTTMUSG00000033804.1|OTTMUST00000085154.1|Gm6706-201|Gm6706|318|processed_pseudogene|	318	125.18	0	0
ENSMUST00000075316.9|ENSMUSG00000033981.14|OTTMUSG00000051468.1|OTTMUST00000130045.1|Gria2-201|Gria2|10371|protein_coding|	10371	10169.7	0	0
ENSMUST00000107745.7|ENSMUSG00000033981.14|OTTMUSG00000051468.1|OTTMUST00000130046.1|Gria2-202|Gria2|4026|protein_coding|	4026	3824.65	0	0
ENSMUST00000192463.1|ENSMUSG00000033981.14|OTTMUSG00000051468.1|OTTMUST00000130047.1|Gria2-203|Gria2|3681|nonsense_mediated_decay|	3681	3479.65	0	0
ENSMUST00000194383.5|ENSMUSG00000033981.14|OTTMUSG00000051468.1|OTTMUST00000130048.1|Gria2-206|Gria2|3462|retained_intron|	3462	3260.65	0	0
ENSMUST00000193645.5|ENSMUSG00000033981.14|OTTMUSG00000051468.1|OTTMUST00000130049.1|Gria2-204|Gria2|4799|retained_intron|	4799	4597.65	3.00791	0.0306365
ENSMUST00000194523.5|ENSMUSG00000033981.14|OTTMUSG00000051468.1|OTTMUST00000130050.1|Gria2-207|Gria2|2719|retained_intron|	2719	2517.65	0	0
ENSMUST00000195062.1|ENSMUSG00000033981.14|OTTMUSG00000051468.1|OTTMUST00000130051.1|Gria2-208|Gria2|1975|retained_intron|	1975	1773.65	0	0
ENSMUST00000194164.1|ENSMUSG00000033981.14|OTTMUSG00000051468.1|OTTMUST00000130052.1|Gria2-205|Gria2|2147|retained_intron|	2147	1945.65	0	0
ENSMUST00000175485.1|ENSMUSG00000093226.1|-|-|Gm25749-201|Gm25749|111|miRNA|	111	34.0076	0	0
ENSMUST00000135043.7|ENSMUSG00000028020.16|OTTMUSG00000024419.3|OTTMUST00000059857.1|Glrb-204|Glrb|2979|nonsense_mediated_decay|	2979	2777.65	0	0
ENSMUST00000029654.14|ENSMUSG00000028020.16|OTTMUSG00000024419.3|OTTMUST00000059853.1|Glrb-201|Glrb|3029|protein_coding|	3029	2827.65	0	0
ENSMUST00000194085.5|ENSMUSG00000028020.16|OTTMUSG00000024419.3|OTTMUST00000130053.1|Glrb-206|Glrb|1341|protein_coding|	1341	1139.65	0	0
ENSMUST00000107743.7|ENSMUSG00000028020.16|OTTMUSG00000024419.3|OTTMUST00000059855.1|Glrb-202|Glrb|1101|protein_coding|	1101	899.654	0	0
ENSMUST00000193031.1|ENSMUSG00000028020.16|OTTMUSG00000024419.3|OTTMUST00000130054.1|Glrb-205|Glrb|1620|retained_intron|	1620	1418.65	0	0
ENSMUST00000132330.1|ENSMUSG00000028020.16|OTTMUSG00000024419.3|OTTMUST00000059854.1|Glrb-203|Glrb|563|nonsense_mediated_decay|	563	361.891	0	0
ENSMUST00000200360.1|ENSMUSG00000105092.1|OTTMUSG00000052397.1|OTTMUST00000131445.1|Gm42468-201|Gm42468|703|lncRNA|	703	501.665	0	0
ENSMUST00000194419.1|ENSMUSG00000103419.1|OTTMUSG00000051469.1|OTTMUST00000130055.1|Gm29808-201|Gm29808|468|unprocessed_pseudogene|	468	267.727	0	0
ENSMUST00000198860.1|ENSMUSG00000106293.1|OTTMUSG00000052398.1|OTTMUST00000131446.1|Gm42476-201|Gm42476|554|lncRNA|	554	352.92	0	0
ENSMUST00000029652.3|ENSMUSG00000028019.9|OTTMUSG00000028878.3|OTTMUST00000071532.1|Pdgfc-201|Pdgfc|3521|protein_coding|	3521	3319.65	70.8319	0.999187
ENSMUST00000129285.7|ENSMUSG00000028019.9|OTTMUSG00000028878.3|OTTMUST00000071533.1|Pdgfc-202|Pdgfc|2818|nonsense_mediated_decay|	2818	2616.65	4.16813	0.0745943
ENSMUST00000143721.1|ENSMUSG00000028019.9|OTTMUSG00000028878.3|OTTMUST00000071534.1|Pdgfc-203|Pdgfc|2502|nonsense_mediated_decay|	2502	2300.65	0	0
ENSMUST00000146657.1|ENSMUSG00000085106.1|OTTMUSG00000028879.1|OTTMUST00000071535.1|Gm16000-201|Gm16000|447|lncRNA|	447	247.178	0	0
ENSMUST00000193327.1|ENSMUSG00000102223.1|OTTMUSG00000051748.1|OTTMUST00000130440.1|Gm37300-201|Gm37300|280|processed_pseudogene|	280	92.5141	0	0
ENSMUST00000192718.1|ENSMUSG00000102710.1|OTTMUSG00000051750.1|OTTMUST00000130442.1|Gm4857-201|Gm4857|785|processed_pseudogene|	785	583.654	0	0
ENSMUST00000198290.1|ENSMUSG00000104732.1|OTTMUSG00000052400.1|OTTMUST00000131448.1|Gm43346-201|Gm43346|685|lncRNA|	685	483.685	0	0
ENSMUST00000193672.1|ENSMUSG00000103695.1|OTTMUSG00000051751.1|OTTMUST00000130443.1|A830029E22Rik-201|A830029E22Rik|1194|lncRNA|	1194	992.654	0	0
ENSMUST00000158819.1|ENSMUSG00000089444.1|-|-|Gm22531-201|Gm22531|140|snoRNA|	140	42.8246	0	0
ENSMUST00000193125.1|ENSMUSG00000056023.3|OTTMUSG00000051752.1|OTTMUST00000130444.1|Gm9989-202|Gm9989|258|lncRNA|	258	74.7396	0	0
ENSMUST00000069880.2|ENSMUSG00000056023.3|OTTMUSG00000051752.1|OTTMUST00000130445.1|Gm9989-201|Gm9989|3196|retained_intron|	3196	2994.65	0	0
ENSMUST00000029649.2|ENSMUSG00000028015.3|OTTMUSG00000026582.2|OTTMUST00000065770.1|Ctso-201|Ctso|3468|protein_coding|	3468	3266.65	1403.43	20.1186
ENSMUST00000192067.1|ENSMUSG00000028015.3|OTTMUSG00000026582.2|OTTMUST00000130446.1|Ctso-204|Ctso|703|retained_intron|	703	501.665	0	0
ENSMUST00000143307.1|ENSMUSG00000028015.3|OTTMUSG00000026582.2|OTTMUST00000065771.1|Ctso-202|Ctso|1048|processed_transcript|	1048	846.654	1.5725	0.0869753
ENSMUST00000155144.1|ENSMUSG00000028015.3|OTTMUSG00000026582.2|OTTMUST00000065772.1|Ctso-203|Ctso|768|retained_intron|	768	566.654	11.9988	0.991591
ENSMUST00000029645.13|ENSMUSG00000028011.16|OTTMUSG00000023136.3|OTTMUST00000055914.2|Tdo2-201|Tdo2|3431|protein_coding|	3431	3229.65	13828.3	200.505
ENSMUST00000151089.7|ENSMUSG00000028011.16|OTTMUSG00000023136.3|OTTMUST00000055915.1|Tdo2-203|Tdo2|612|processed_transcript|	612	410.782	788.413	89.8779
ENSMUST00000193879.1|ENSMUSG00000028011.16|OTTMUSG00000023136.3|OTTMUST00000130447.2|Tdo2-204|Tdo2|1616|protein_coding|	1616	1414.65	7557.12	250.16
ENSMUST00000137974.1|ENSMUSG00000028011.16|OTTMUSG00000023136.3|OTTMUST00000055916.1|Tdo2-202|Tdo2|652|retained_intron|	652	450.722	74.1315	7.70202
ENSMUST00000142889.1|ENSMUSG00000028008.10|OTTMUSG00000024258.2|OTTMUST00000059389.2|Asic5-203|Asic5|716|processed_transcript|	716	514.665	26	2.3657
ENSMUST00000029641.9|ENSMUSG00000028008.10|OTTMUSG00000024258.2|OTTMUST00000059387.2|Asic5-201|Asic5|1657|protein_coding|	1657	1455.65	51	1.64068
ENSMUST00000107736.1|ENSMUSG00000028008.10|OTTMUSG00000024258.2|OTTMUST00000059388.1|Asic5-202|Asic5|1706|protein_coding|	1706	1504.65	0	0
ENSMUST00000029635.13|ENSMUSG00000028005.13|OTTMUSG00000051753.2|OTTMUST00000131449.1|Gucy1b1-201|Gucy1b1|3223|protein_coding|	3223	3021.65	193	2.99105
ENSMUST00000193597.1|ENSMUSG00000028005.13|OTTMUSG00000051753.2|OTTMUST00000130448.1|Gucy1b1-204|Gucy1b1|3171|protein_coding|	3171	2969.65	0	0
ENSMUST00000192508.1|ENSMUSG00000028005.13|OTTMUSG00000051753.2|OTTMUST00000130449.1|Gucy1b1-202|Gucy1b1|709|retained_intron|	709	507.665	0	0
ENSMUST00000193085.1|ENSMUSG00000028005.13|OTTMUSG00000051753.2|OTTMUST00000130450.1|Gucy1b1-203|Gucy1b1|712|processed_transcript|	712	510.665	0	0
ENSMUST00000193924.5|ENSMUSG00000033910.13|OTTMUSG00000051754.1|OTTMUST00000130451.1|Gucy1a1-204|Gucy1a1|4710|protein_coding|	4710	4508.65	12.6684	0.131578
ENSMUST00000048976.7|ENSMUSG00000033910.13|OTTMUSG00000051754.1|OTTMUST00000130452.1|Gucy1a1-201|Gucy1a1|4554|protein_coding|	4554	4352.65	251.61	2.70698
ENSMUST00000192289.1|ENSMUSG00000033910.13|OTTMUSG00000051754.1|OTTMUST00000130453.1|Gucy1a1-203|Gucy1a1|476|protein_coding|	476	275.595	3.29452	0.559799
ENSMUST00000191942.1|ENSMUSG00000033910.13|OTTMUSG00000051754.1|OTTMUST00000130454.1|Gucy1a1-202|Gucy1a1|3105|retained_intron|	3105	2903.65	6.45807	0.104152
ENSMUST00000194788.1|ENSMUSG00000033910.13|OTTMUSG00000051754.1|OTTMUST00000130455.1|Gucy1a1-205|Gucy1a1|425|processed_transcript|	425	225.667	1	0.207512
ENSMUST00000183464.1|ENSMUSG00000098712.1|-|-|Mir7010-201|Mir7010|63|miRNA|	63	26.9091	0	0
ENSMUST00000193559.5|ENSMUSG00000033900.13|OTTMUSG00000051755.2|OTTMUST00000130456.2|Map9-203|Map9|1819|protein_coding|	1819	1617.65	0	0
ENSMUST00000192595.5|ENSMUSG00000033900.13|OTTMUSG00000051755.2|OTTMUST00000130457.2|Map9-202|Map9|1274|protein_coding|	1274	1072.65	0	0
ENSMUST00000091014.9|ENSMUSG00000033900.13|OTTMUSG00000051755.2|-|Map9-201|Map9|6218|protein_coding|	6218	6016.65	2.91955e-05	2.27233e-07
ENSMUST00000195471.5|ENSMUSG00000033900.13|OTTMUSG00000051755.2|OTTMUST00000130458.2|Map9-205|Map9|1713|protein_coding|	1713	1511.65	2.30113	0.0712853
ENSMUST00000195640.1|ENSMUSG00000033900.13|OTTMUSG00000051755.2|OTTMUST00000130459.1|Map9-206|Map9|6162|protein_coding|	6162	5960.65	6.69884	0.052628
ENSMUST00000194622.1|ENSMUSG00000033900.13|OTTMUSG00000051755.2|OTTMUST00000130460.1|Map9-204|Map9|578|retained_intron|	578	376.854	0	0
ENSMUST00000195793.1|ENSMUSG00000033900.13|OTTMUSG00000051755.2|OTTMUST00000130461.2|Map9-207|Map9|277|protein_coding|	277	90.0363	0	0
ENSMUST00000029633.4|ENSMUSG00000028004.12|OTTMUSG00000043302.2|OTTMUST00000113601.1|Npy2r-201|Npy2r|3364|protein_coding|	3364	3162.65	0	0
ENSMUST00000098997.4|ENSMUSG00000028004.12|OTTMUSG00000043302.2|OTTMUST00000113597.1|Npy2r-202|Npy2r|3325|protein_coding|	3325	3123.65	0	0
ENSMUST00000182181.7|ENSMUSG00000028004.12|OTTMUSG00000043302.2|OTTMUST00000113598.1|Npy2r-203|Npy2r|1331|protein_coding|	1331	1129.65	0	0
ENSMUST00000182831.1|ENSMUSG00000028004.12|OTTMUSG00000043302.2|OTTMUST00000113602.1|Npy2r-204|Npy2r|1689|protein_coding|	1689	1487.65	0	0
ENSMUST00000191836.1|ENSMUSG00000102514.1|OTTMUSG00000051799.1|OTTMUST00000130528.1|Gm35323-201|Gm35323|499|processed_pseudogene|	499	298.307	0	0
ENSMUST00000192423.1|ENSMUSG00000102629.1|OTTMUSG00000051800.1|OTTMUST00000130529.1|Gm29999-201|Gm29999|2881|retained_intron|	2881	2679.65	0	0
ENSMUST00000193554.1|ENSMUSG00000102629.1|OTTMUSG00000051800.1|OTTMUST00000130530.1|Gm29999-202|Gm29999|671|lncRNA|	671	469.695	0	0
ENSMUST00000200226.1|ENSMUSG00000104772.1|OTTMUSG00000052401.1|OTTMUST00000131450.1|Gm43347-201|Gm43347|580|processed_pseudogene|	580	378.854	0	0
ENSMUST00000196689.1|ENSMUSG00000104898.1|OTTMUSG00000052402.1|OTTMUST00000131451.1|Gm30043-201|Gm30043|733|lncRNA|	733	531.665	0	0
ENSMUST00000157277.1|ENSMUSG00000087902.1|-|-|Gm22038-201|Gm22038|242|misc_RNA|	242	62.4634	0	0
ENSMUST00000197867.1|ENSMUSG00000105034.1|OTTMUSG00000052403.1|OTTMUST00000131452.1|Gm43348-201|Gm43348|530|lncRNA|	530	329.043	0	0
ENSMUST00000048647.13|ENSMUSG00000033882.15|OTTMUSG00000043545.6|OTTMUST00000114265.1|Rbm46-201|Rbm46|1794|protein_coding|	1794	1592.65	1	0.0294029
ENSMUST00000182637.8|ENSMUSG00000033882.15|OTTMUSG00000043545.6|OTTMUST00000114256.4|Rbm46-202|Rbm46|2058|protein_coding|	2058	1856.65	0	0
ENSMUST00000182818.2|ENSMUSG00000033882.15|OTTMUSG00000043545.6|OTTMUST00000114260.2|Rbm46-203|Rbm46|2115|protein_coding|	2115	1913.65	1	0.0244708
ENSMUST00000147649.7|ENSMUSG00000086273.7|OTTMUSG00000029023.1|OTTMUST00000072005.1|Rbm46os-202|Rbm46os|530|lncRNA|	530	329.043	0	0
ENSMUST00000149223.7|ENSMUSG00000086273.7|OTTMUSG00000029023.1|OTTMUST00000072006.1|Rbm46os-203|Rbm46os|753|lncRNA|	753	551.654	0	0
ENSMUST00000156457.7|ENSMUSG00000086273.7|OTTMUSG00000029023.1|OTTMUST00000072004.1|Rbm46os-204|Rbm46os|679|lncRNA|	679	477.695	0	0
ENSMUST00000131274.1|ENSMUSG00000086273.7|OTTMUSG00000029023.1|OTTMUST00000072003.1|Rbm46os-201|Rbm46os|3261|lncRNA|	3261	3059.65	0	0
ENSMUST00000029632.6|ENSMUSG00000028003.6|OTTMUSG00000029021.1|OTTMUST00000072001.1|Lrat-201|Lrat|5351|protein_coding|	5351	5149.65	714	6.49279
ENSMUST00000193581.1|ENSMUSG00000102595.1|OTTMUSG00000051801.1|OTTMUST00000130531.1|Gm30097-201|Gm30097|447|lncRNA|	447	247.178	2.00133	0.379157
ENSMUST00000194580.1|ENSMUSG00000102595.1|OTTMUSG00000051801.1|OTTMUST00000130532.1|Gm30097-202|Gm30097|329|lncRNA|	329	135.055	0	0
ENSMUST00000048486.12|ENSMUSG00000033860.13|OTTMUSG00000051802.1|OTTMUST00000130533.1|Fgg-201|Fgg|1695|protein_coding|	1695	1493.65	75439.8	2365.17
ENSMUST00000194175.1|ENSMUSG00000033860.13|OTTMUSG00000051802.1|OTTMUST00000130534.1|Fgg-202|Fgg|1741|protein_coding|	1741	1539.65	6487.19	197.308
ENSMUST00000029630.14|ENSMUSG00000028001.16|OTTMUSG00000051803.1|OTTMUST00000130535.1|Fga-201|Fga|2083|protein_coding|	2083	1881.65	125571	3125.06
ENSMUST00000166581.3|ENSMUSG00000028001.16|OTTMUSG00000051803.1|OTTMUST00000130536.1|Fga-202|Fga|2587|protein_coding|	2587	2385.65	2898.47	56.8948
ENSMUST00000048246.4|ENSMUSG00000033831.5|OTTMUSG00000051804.1|OTTMUST00000130537.1|Fgb-201|Fgb|3810|protein_coding|	3810	3608.65	123652	1604.6
ENSMUST00000150268.7|ENSMUSG00000027998.11|OTTMUSG00000029843.1|OTTMUST00000074056.1|Plrg1-204|Plrg1|1851|protein_coding|	1851	1649.65	416	11.809
ENSMUST00000029628.10|ENSMUSG00000027998.11|OTTMUSG00000029843.1|OTTMUST00000074057.1|Plrg1-201|Plrg1|1749|nonsense_mediated_decay|	1749	1547.65	0	0
ENSMUST00000122128.1|ENSMUSG00000027998.11|OTTMUSG00000029843.1|OTTMUST00000074058.1|Plrg1-202|Plrg1|1608|protein_coding|	1608	1406.65	0	0
ENSMUST00000151915.1|ENSMUSG00000027998.11|OTTMUSG00000029843.1|OTTMUST00000074059.1|Plrg1-205|Plrg1|911|retained_intron|	911	709.654	0	0
ENSMUST00000135813.1|ENSMUSG00000027998.11|OTTMUSG00000029843.1|OTTMUST00000074060.1|Plrg1-203|Plrg1|564|retained_intron|	564	362.883	0	0
ENSMUST00000047876.6|ENSMUSG00000074517.2|OTTMUSG00000046341.1|OTTMUST00000120779.1|Gm10710-201|Gm10710|3971|lncRNA|	3971	3769.65	0	0
ENSMUST00000191829.1|ENSMUSG00000102692.1|OTTMUSG00000051805.1|OTTMUST00000130538.1|Dchs2-201|Dchs2|10783|protein_coding|	10783	10581.7	5	0.0221272
ENSMUST00000193692.1|ENSMUSG00000103459.1|OTTMUSG00000051806.1|OTTMUST00000130539.1|Gm38096-201|Gm38096|2389|lncRNA|	2389	2187.65	0	0
ENSMUST00000185938.1|ENSMUSG00000101334.1|OTTMUSG00000045181.2|OTTMUST00000118715.2|1700028M03Rik-201|1700028M03Rik|476|lncRNA|	476	275.595	0	0
ENSMUST00000122647.1|ENSMUSG00000084596.1|-|-|Gm22342-201|Gm22342|298|misc_RNA|	298	107.831	0	0
ENSMUST00000194739.1|ENSMUSG00000102137.1|OTTMUSG00000051814.1|OTTMUST00000130551.1|Rpl28-ps2-201|Rpl28-ps2|554|processed_pseudogene|	554	352.92	0	0
ENSMUST00000157972.1|ENSMUSG00000088597.1|-|-|Gm24584-201|Gm24584|107|snRNA|	107	33.1917	0	0
ENSMUST00000029625.7|ENSMUSG00000027996.13|OTTMUSG00000021261.1|OTTMUST00000050381.1|Sfrp2-201|Sfrp2|2003|protein_coding|	2003	1801.65	2	0.051984
ENSMUST00000140261.7|ENSMUSG00000027996.13|OTTMUSG00000021261.1|OTTMUST00000050382.1|Sfrp2-202|Sfrp2|600|processed_transcript|	600	398.807	0	0
ENSMUST00000154794.1|ENSMUSG00000027996.13|OTTMUSG00000021261.1|OTTMUST00000050383.1|Sfrp2-203|Sfrp2|382|processed_transcript|	382	184.369	0	0
ENSMUST00000180472.1|ENSMUSG00000097250.1|OTTMUSG00000051565.1|OTTMUST00000130192.1|Gm26771-201|Gm26771|1082|lncRNA|	1082	880.654	0	0
ENSMUST00000193706.2|ENSMUSG00000104082.2|OTTMUSG00000051566.2|OTTMUST00000130193.2|Gm7115-201|Gm7115|948|unprocessed_pseudogene|	948	746.654	0	0
ENSMUST00000029623.10|ENSMUSG00000027995.10|OTTMUSG00000051567.1|OTTMUST00000130194.1|Tlr2-201|Tlr2|3014|protein_coding|	3014	2812.65	143	2.38084
ENSMUST00000191758.5|ENSMUSG00000033767.14|OTTMUSG00000051568.3|OTTMUST00000130195.1|Tmem131l-202|Tmem131l|5555|protein_coding|	5555	5353.65	861.676	7.5371
ENSMUST00000192095.5|ENSMUSG00000033767.14|OTTMUSG00000051568.3|OTTMUST00000130246.1|Tmem131l-203|Tmem131l|4774|protein_coding|	4774	4572.65	126.102	1.29141
ENSMUST00000052342.8|ENSMUSG00000033767.14|OTTMUSG00000051568.3|OTTMUST00000130196.2|Tmem131l-201|Tmem131l|4815|protein_coding|	4815	4613.65	48.1443	0.488665
ENSMUST00000195245.5|ENSMUSG00000033767.14|OTTMUSG00000051568.3|OTTMUST00000130247.1|Tmem131l-210|Tmem131l|468|processed_transcript|	468	267.727	0	0
ENSMUST00000199411.4|ENSMUSG00000033767.14|OTTMUSG00000051568.3|OTTMUST00000131460.1|Tmem131l-211|Tmem131l|1524|retained_intron|	1524	1322.65	4.48876	0.158925
ENSMUST00000194993.1|ENSMUSG00000033767.14|OTTMUSG00000051568.3|OTTMUST00000130248.1|Tmem131l-209|Tmem131l|749|retained_intron|	749	547.665	9.95829	0.851493
ENSMUST00000194432.5|ENSMUSG00000033767.14|OTTMUSG00000051568.3|OTTMUST00000130249.1|Tmem131l-207|Tmem131l|3747|processed_transcript|	3747	3545.65	10.6311	0.140409
ENSMUST00000194522.1|ENSMUSG00000033767.14|OTTMUSG00000051568.3|OTTMUST00000130250.1|Tmem131l-208|Tmem131l|582|processed_transcript|	582	380.854	0	0
ENSMUST00000193696.1|ENSMUSG00000033767.14|OTTMUSG00000051568.3|OTTMUST00000130251.1|Tmem131l-206|Tmem131l|1561|retained_intron|	1561	1359.65	0	0
ENSMUST00000192283.1|ENSMUSG00000033767.14|OTTMUSG00000051568.3|OTTMUST00000130252.1|Tmem131l-204|Tmem131l|2354|retained_intron|	2354	2152.65	0	0
ENSMUST00000192811.1|ENSMUSG00000033767.14|OTTMUSG00000051568.3|OTTMUST00000130253.1|Tmem131l-205|Tmem131l|2760|retained_intron|	2760	2558.65	11	0.201322
ENSMUST00000192340.1|ENSMUSG00000103261.1|OTTMUSG00000051602.1|OTTMUST00000130256.1|Gm36981-201|Gm36981|4485|TEC|	4485	4283.65	0	0
ENSMUST00000047368.7|ENSMUSG00000033752.7|OTTMUSG00000030256.2|OTTMUST00000074905.2|Mnd1-201|Mnd1|875|protein_coding|	875	673.654	60	4.17086
ENSMUST00000107692.7|ENSMUSG00000027993.16|OTTMUSG00000017469.7|OTTMUST00000042421.2|Trim2-204|Trim2|7161|protein_coding|	7161	6959.65	0	0
ENSMUST00000107691.7|ENSMUSG00000027993.16|OTTMUSG00000017469.7|OTTMUST00000042447.1|Trim2-203|Trim2|7428|protein_coding|	7428	7226.65	266.098	1.72431
ENSMUST00000107695.8|ENSMUSG00000027993.16|OTTMUSG00000017469.7|OTTMUST00000042448.2|Trim2-206|Trim2|7200|protein_coding|	7200	6998.65	0	0
ENSMUST00000107693.8|ENSMUSG00000027993.16|OTTMUSG00000017469.7|-|Trim2-205|Trim2|5755|protein_coding|	5755	5553.65	0	0
ENSMUST00000065380.12|ENSMUSG00000027993.16|OTTMUSG00000017469.7|OTTMUST00000042449.1|Trim2-202|Trim2|4296|protein_coding|	4296	4094.65	0	0
ENSMUST00000128574.7|ENSMUSG00000027993.16|OTTMUSG00000017469.7|OTTMUST00000042454.1|Trim2-208|Trim2|4734|retained_intron|	4734	4532.65	7.72878	0.0798489
ENSMUST00000054990.10|ENSMUSG00000027993.16|OTTMUSG00000017469.7|OTTMUST00000042446.1|Trim2-201|Trim2|3816|protein_coding|	3816	3614.65	60.8638	0.788502
ENSMUST00000140568.1|ENSMUSG00000027993.16|OTTMUSG00000017469.7|OTTMUST00000042461.1|Trim2-213|Trim2|664|retained_intron|	664	462.704	0	0
ENSMUST00000137596.7|ENSMUSG00000027993.16|OTTMUSG00000017469.7|OTTMUST00000042452.2|Trim2-212|Trim2|3870|retained_intron|	3870	3668.65	4.61295	0.0588821
ENSMUST00000156347.1|ENSMUSG00000027993.16|OTTMUSG00000017469.7|OTTMUST00000042460.1|Trim2-218|Trim2|619|processed_transcript|	619	417.774	16.3447	1.83209
ENSMUST00000122849.7|ENSMUSG00000027993.16|OTTMUSG00000017469.7|OTTMUST00000042456.2|Trim2-207|Trim2|979|protein_coding|	979	777.654	0	0
ENSMUST00000132283.7|ENSMUSG00000027993.16|OTTMUSG00000017469.7|OTTMUST00000042455.2|Trim2-209|Trim2|829|protein_coding|	829	627.654	0	0
ENSMUST00000147901.7|ENSMUSG00000027993.16|OTTMUSG00000017469.7|OTTMUST00000042458.2|Trim2-215|Trim2|476|protein_coding|	476	275.595	1.39517	0.237065
ENSMUST00000136651.1|ENSMUSG00000027993.16|OTTMUSG00000017469.7|OTTMUST00000042453.1|Trim2-210|Trim2|2357|retained_intron|	2357	2155.65	0	0
ENSMUST00000140856.1|ENSMUSG00000027993.16|OTTMUSG00000017469.7|OTTMUST00000042451.1|Trim2-214|Trim2|2822|retained_intron|	2822	2620.65	0	0
ENSMUST00000154152.1|ENSMUSG00000027993.16|OTTMUSG00000017469.7|OTTMUST00000042459.3|Trim2-217|Trim2|456|protein_coding|	456	255.98	0	0
ENSMUST00000152953.1|ENSMUSG00000027993.16|OTTMUSG00000017469.7|OTTMUST00000042457.1|Trim2-216|Trim2|655|processed_transcript|	655	453.722	2	0.20642
